experiment_start,2025-05-27 03:01:43
frame,label,fps,infer_time_ms,confidence,cpu_percent,ram_percent
1,knee pad,12.00,44.08,0.2582,3.9,28.3
2,knee pad,8.62,32.93,0.1270,51.5,28.9
3,saltshaker,10.71,21.56,0.1094,54.4,28.9
4,saltshaker,12.27,22.82,0.3572,47.8,28.9
5,strainer,12.39,24.09,0.2055,49.6,29.0
6,teapot,11.33,21.23,0.2369,49.5,29.0
7,teapot,10.58,23.76,0.2441,47.1,28.9
8,cup,9.68,21.25,0.3272,45.4,28.9
9,cup,9.24,22.41,0.2190,46.8,28.9
10,cup,8.54,21.62,0.2893,46.1,28.9
11,cup,8.29,22.84,0.2961,45.3,29.0
12,cup,8.42,17.37,0.2720,47.1,29.0
13,coffee mug,8.34,21.45,0.4194,51.9,28.8
14,coffee mug,8.44,19.65,0.4555,50.6,28.9
15,coffee mug,8.49,18.39,0.2448,44.6,28.9
16,cup,8.46,19.25,0.5781,47.8,28.9
17,cup,8.31,19.67,0.4852,45.9,29.0
18,cup,8.08,21.00,0.4974,47.3,29.0
19,cup,7.94,20.82,0.4483,46.6,29.0
20,cup,7.96,17.98,0.4234,47.7,29.0
21,cup,8.07,20.98,0.4377,50.7,29.0
22,cup,8.18,22.92,0.4381,49.3,28.8
23,cup,8.24,20.58,0.4235,47.8,28.8
24,cup,8.42,20.51,0.4479,50.0,28.8
25,cup,8.54,20.74,0.4652,48.3,28.9
26,cup,8.68,19.77,0.4476,52.1,29.0
27,cup,8.79,21.24,0.4423,47.3,29.0
28,cup,8.80,25.84,0.4347,50.3,29.1
29,cup,8.84,23.60,0.4453,54.5,29.2
30,cup,8.74,21.44,0.4667,55.2,31.0
31,cup,8.67,28.66,0.4723,53.1,32.3
32,cup,8.70,27.75,0.4347,54.8,29.1
33,cup,8.79,26.83,0.4297,51.2,29.0
34,cup,8.82,26.25,0.4470,49.0,29.0
35,cup,8.82,27.43,0.4474,49.7,29.0
36,cup,8.78,38.31,0.4448,49.5,29.0
37,cup,8.89,24.92,0.4454,48.5,29.0
38,cup,8.92,26.29,0.4721,49.0,29.1
39,cup,8.98,24.29,0.4617,48.8,29.1
40,cup,9.00,30.62,0.4384,47.6,28.9
41,cup,9.11,26.09,0.4595,56.8,28.9
42,cup,9.15,29.51,0.4443,48.3,28.9
43,cup,9.16,34.89,0.4603,48.4,29.0
44,cup,9.20,27.86,0.4369,49.3,29.1
45,cup,9.26,23.71,0.4435,49.6,29.1
46,cup,9.32,26.30,0.4584,51.7,29.1
47,cup,9.24,28.70,0.4595,50.2,29.1
48,cup,9.28,27.81,0.4479,47.4,29.2
49,cup,9.32,22.50,0.4583,51.1,29.1
50,cup,9.35,27.72,0.4527,51.0,29.1
51,cup,9.33,27.82,0.4394,48.9,29.2
52,cup,9.40,24.76,0.4338,49.0,29.2
53,cup,9.47,24.01,0.4155,49.0,29.2
54,cup,9.39,25.87,0.4204,49.8,29.2
55,cup,9.24,19.75,0.4372,47.3,29.2
56,cup,9.25,20.52,0.4200,49.7,29.2
57,cup,9.19,20.32,0.4295,48.5,29.1
58,cup,9.15,23.90,0.4580,46.2,28.9
59,cup,9.03,19.62,0.4328,45.4,29.0
60,cup,8.99,19.08,0.4384,46.4,29.0
61,cup,8.97,20.01,0.4206,48.8,29.0
62,cup,8.91,20.50,0.4258,47.0,29.1
63,cup,8.82,19.27,0.4535,45.2,29.1
64,cup,8.72,19.67,0.4286,46.0,29.1
65,cup,8.63,18.74,0.4208,46.4,29.1
66,cup,8.59,21.32,0.4490,45.9,29.1
67,cup,8.63,23.77,0.4522,53.0,28.9
68,cup,8.69,20.28,0.4474,52.1,29.0
69,cup,8.69,18.18,0.4336,50.5,29.0
70,cup,8.68,19.26,0.4484,44.9,29.0
71,cup,8.71,19.79,0.4174,50.7,29.1
72,cup,8.70,21.41,0.4279,46.9,29.1
73,cup,8.69,21.91,0.4310,48.8,29.1
74,cup,8.70,23.57,0.4544,47.2,29.1
75,cup,8.69,23.71,0.4535,48.3,29.1
76,cup,8.51,18.92,0.4315,33.4,29.1
77,cup,8.29,19.65,0.5540,29.5,29.1
78,cup,8.12,20.44,0.1819,32.0,29.1
79,cup,8.04,21.47,0.3563,47.7,29.1
80,teapot,8.00,19.89,0.2383,45.2,29.1
81,coffeepot,8.00,20.53,0.3029,48.4,29.1
82,coffeepot,8.02,20.81,0.2995,48.5,29.1
83,cup,8.04,19.84,0.3898,46.5,29.1
84,coffee mug,8.07,20.88,0.3519,49.6,29.1
85,cup,8.10,21.91,0.4212,47.9,29.1
86,cup,8.14,21.38,0.4098,48.6,29.1
87,cup,8.18,21.33,0.4321,47.9,29.1
88,cup,8.22,22.79,0.4731,49.1,28.9
89,cup,8.26,20.69,0.4644,53.0,29.0
90,cup,8.30,21.86,0.4607,50.0,29.0
91,cup,8.35,24.87,0.4235,56.3,29.0
92,cup,8.39,20.79,0.4122,51.7,29.1
93,cup,8.41,20.32,0.4208,51.3,29.1
94,cup,8.44,22.20,0.4063,51.3,28.9
95,cup,8.49,21.58,0.4121,52.5,29.0
96,cup,8.52,21.23,0.4225,49.6,29.0
97,cup,8.55,20.69,0.3607,49.6,29.0
98,cup,8.60,23.25,0.3695,51.3,29.1
99,cup,8.65,23.26,0.3639,49.4,29.1
100,cup,8.70,21.13,0.3772,49.3,29.1
101,cup,8.75,21.78,0.3877,57.1,29.1
102,cup,8.77,21.95,0.3655,50.3,29.1
103,cup,8.79,22.62,0.3649,45.8,29.1
104,cup,8.83,23.34,0.3977,53.8,29.1
105,cup,8.86,22.57,0.3710,57.4,29.1
106,cup,8.87,25.38,0.3508,49.1,28.9
107,cup,8.91,22.92,0.3833,49.5,28.9
108,cup,8.95,22.09,0.3945,48.8,28.9
109,cup,8.98,23.69,0.4289,52.6,29.0
110,cup,9.00,24.56,0.4982,48.4,29.1
111,cup,9.03,24.26,0.5109,52.3,29.1
112,cup,9.08,20.91,0.4875,53.2,29.1
113,cup,9.12,22.90,0.1961,51.3,29.1
114,pitcher,9.15,23.06,0.2421,49.5,29.1
115,coffee mug,9.18,21.08,0.2204,50.0,29.1
116,coffee mug,9.19,20.99,0.2939,49.0,29.1
117,coffeepot,9.19,21.88,0.3887,47.4,29.1
118,teapot,9.17,21.76,0.2719,47.3,29.1
119,saltshaker,9.19,21.98,0.4474,49.6,29.1
120,coffeepot,9.22,22.33,0.1831,50.9,29.1
121,ladle,9.21,24.10,0.0484,46.1,28.8
122,ladle,9.23,20.24,0.0822,50.4,28.9
123,envelope,9.25,19.90,0.1013,47.7,28.9
124,envelope,9.25,21.80,0.2440,47.5,28.9
125,envelope,9.25,22.56,0.3040,49.7,29.1
126,envelope,9.27,20.93,0.3073,47.9,29.1
127,envelope,9.25,22.47,0.2510,45.9,29.1
128,envelope,9.27,20.46,0.3030,48.4,29.1
129,envelope,9.28,22.82,0.2507,53.4,29.1
130,envelope,9.28,21.79,0.2532,48.0,29.1
131,envelope,9.29,21.23,0.2285,49.3,29.1
132,envelope,9.31,22.06,0.2428,52.6,29.1
133,envelope,9.30,19.24,0.1963,50.0,29.1
134,envelope,9.32,24.17,0.2253,51.2,29.1
135,envelope,9.34,25.97,0.2243,50.0,29.1
136,envelope,9.33,24.31,0.2483,50.0,29.1
137,envelope,9.32,21.21,0.2334,49.2,29.1
138,envelope,9.34,21.28,0.2532,52.0,29.1
139,envelope,9.34,22.62,0.1957,45.9,29.1
140,envelope,9.36,23.62,0.2283,51.2,29.1
141,envelope,9.37,24.16,0.1766,48.4,29.1
142,envelope,9.35,22.41,0.1624,47.8,29.1
143,rubber eraser,9.35,22.23,0.0646,47.6,29.1
144,Band Aid,9.31,30.29,0.2009,46.0,29.1
145,Band Aid,9.33,26.01,0.1857,50.4,29.1
146,bathing cap,9.33,23.98,0.2035,48.1,29.1
147,dumbbell,9.32,26.44,0.1771,46.4,29.1
148,sunscreen,9.33,35.08,0.1241,51.2,29.1
149,dumbbell,9.33,24.05,0.1197,52.8,29.1
150,dumbbell,9.32,33.46,0.1460,48.3,29.1
151,mouse,9.30,27.89,0.3360,48.8,29.1
152,mouse,9.30,22.18,0.5304,47.1,29.1
153,mouse,9.30,20.97,0.8867,48.7,29.1
154,mouse,9.32,21.71,0.5617,47.3,29.1
155,mouse,9.33,23.00,0.4359,48.9,29.1
156,mouse,9.34,23.25,0.5735,45.0,29.1
157,mouse,9.33,23.26,0.7786,47.3,29.1
158,mouse,9.32,21.82,0.8181,49.2,29.1
159,mouse,9.35,23.28,0.5162,48.5,29.1
160,mouse,9.35,21.70,0.6582,46.3,29.1
161,mouse,9.37,22.27,0.6968,47.8,29.1
162,mouse,9.39,24.91,0.5870,54.7,29.1
163,mouse,9.42,26.95,0.6386,49.0,29.1
164,mouse,9.43,27.41,0.6537,48.8,29.1
165,mouse,9.45,21.06,0.5970,47.8,29.1
166,mouse,9.47,24.65,0.6998,51.2,29.1
167,mouse,9.49,25.83,0.6798,49.5,29.1
168,mouse,9.51,21.24,0.6646,46.6,29.1
169,mouse,9.52,20.50,0.6313,50.8,29.1
170,mouse,9.53,25.28,0.6688,49.0,29.1
171,mouse,9.55,25.40,0.5457,51.4,29.1
172,mouse,9.57,27.08,0.5961,51.2,29.1
173,mouse,9.58,23.44,0.6579,53.7,29.1
174,mouse,9.58,24.45,0.5589,47.7,29.1
175,mouse,9.55,20.94,0.6024,45.6,29.1
176,mouse,9.53,32.53,0.6140,47.2,29.1
177,mouse,9.50,25.28,0.6313,46.7,29.1
178,mouse,9.50,23.47,0.5552,46.1,29.1
179,mouse,9.50,26.60,0.5579,50.0,29.1
180,mouse,9.51,26.08,0.6430,48.8,29.1
181,mouse,9.23,21.44,0.6608,49.5,29.1
182,mouse,9.24,23.08,0.5657,51.2,29.1
183,mouse,9.25,22.78,0.5700,50.4,29.1
184,mouse,9.26,26.39,0.6891,48.5,29.1
185,mouse,9.26,29.63,0.5753,49.7,29.1
186,mouse,9.26,29.32,0.6047,48.9,29.1
187,mouse,9.26,23.75,0.6670,47.2,29.1
188,mouse,9.26,26.93,0.5894,48.6,29.1
189,mouse,9.27,24.97,0.6353,48.6,29.1
190,mouse,9.28,26.13,0.6482,48.0,29.1
191,mouse,9.27,24.41,0.6196,49.0,29.1
192,mouse,9.27,25.18,0.6309,55.2,29.1
193,mouse,9.29,23.50,0.6402,53.8,29.1
194,mouse,9.30,26.11,0.6430,51.4,29.1
195,mouse,9.31,23.30,0.5780,51.7,29.1
196,mouse,9.32,20.72,0.6161,47.6,29.1
197,mouse,9.33,22.91,0.6041,51.2,29.1
198,mouse,9.35,24.55,0.5814,46.0,29.1
199,mouse,9.37,22.72,0.5893,54.3,29.1
200,mouse,9.38,21.76,0.6320,45.0,29.1
201,mouse,9.38,24.03,0.6347,48.6,29.1
202,mouse,9.39,27.41,0.6652,50.0,28.9
203,mouse,9.39,22.67,0.6391,49.1,29.0
204,mouse,9.41,21.81,0.6516,51.9,29.0
205,mouse,9.41,22.00,0.6213,45.9,29.0
206,mouse,9.41,25.53,0.6001,48.0,29.1
207,mouse,9.42,22.84,0.6038,47.0,29.1
208,mouse,9.43,22.82,0.6292,47.7,29.1
209,mouse,9.42,22.25,0.5868,49.8,29.1
210,mouse,9.42,23.02,0.5791,47.4,29.1
211,mouse,9.41,24.83,0.6021,45.6,29.1
212,mouse,9.41,24.61,0.6120,53.5,29.1
213,mouse,9.42,25.90,0.5713,50.0,29.1
214,mouse,9.43,25.04,0.5794,53.6,29.1
215,mouse,9.44,23.89,0.6302,56.2,29.1
216,mouse,9.46,23.79,0.6102,47.5,29.1
217,mouse,9.46,22.43,0.5184,52.7,29.1
218,mouse,9.48,24.49,0.5308,56.3,29.1
219,mouse,9.50,23.77,0.5687,57.3,29.1
220,mouse,9.52,23.44,0.5679,51.7,29.1
221,mouse,9.54,22.81,0.5901,52.6,29.1
222,mouse,9.55,23.78,0.8699,49.5,29.1
223,remote control,9.56,41.54,0.1936,49.0,29.1
224,coffee mug,9.58,22.77,0.4053,53.1,29.1
225,remote control,9.59,23.62,0.8228,50.0,29.1
226,lighter,9.61,29.91,0.1179,51.1,28.9
227,cassette,9.63,23.82,0.1854,55.6,29.0
228,iPod,9.63,24.81,0.2450,46.4,29.0
229,tape player,9.62,23.99,0.1382,50.5,29.0
230,remote control,9.62,26.40,0.6644,50.5,29.2
231,cellular telephone,9.62,25.97,0.1096,50.0,29.2
232,wallet,9.64,24.07,0.1079,50.0,29.2
233,remote control,9.66,25.00,0.5618,50.6,29.2
234,remote control,9.67,25.79,0.5070,50.0,29.2
235,remote control,9.67,23.12,0.4620,46.9,29.2
236,remote control,9.67,22.01,0.4412,48.6,29.2
237,remote control,9.69,24.02,0.5251,50.4,29.2
238,remote control,9.69,24.64,0.7006,48.7,29.2
239,remote control,9.70,24.22,0.6610,48.9,29.2
240,remote control,9.71,23.63,0.5342,50.4,29.2
241,remote control,9.72,25.73,0.6923,59.5,29.2
242,remote control,9.73,23.43,0.6778,47.9,29.2
243,remote control,9.75,26.84,0.6112,53.2,29.2
244,remote control,9.76,24.60,0.5576,48.2,29.2
245,remote control,9.77,23.45,0.5671,50.8,29.2
246,remote control,9.78,21.87,0.6380,48.5,29.2
247,remote control,9.79,23.14,0.8003,52.3,29.2
248,remote control,9.80,25.11,0.7674,50.8,29.2
249,remote control,9.81,23.96,0.7888,52.0,29.2
250,remote control,9.81,23.54,0.7746,47.0,29.2
251,remote control,9.83,22.84,0.7941,52.3,29.2
252,remote control,9.83,21.20,0.6968,48.7,29.2
253,remote control,9.83,22.13,0.5394,48.8,29.2
254,remote control,9.85,21.61,0.4934,47.9,29.2
255,remote control,9.85,23.52,0.5102,48.4,29.2
256,remote control,9.82,23.61,0.5004,45.3,29.2
257,remote control,9.81,25.14,0.4910,49.3,29.2
258,remote control,9.80,23.97,0.5542,46.6,29.2
259,remote control,9.80,25.46,0.5294,48.1,29.2
260,remote control,9.81,22.09,0.5658,52.4,29.2
261,remote control,9.79,24.35,0.4975,46.2,29.2
262,remote control,9.80,22.21,0.5095,50.0,29.2
263,remote control,9.81,23.86,0.5099,47.5,29.2
264,remote control,9.80,25.42,0.4604,52.4,29.2
265,remote control,9.81,23.82,0.4332,49.7,29.2
266,remote control,9.82,23.61,0.1726,50.0,29.2
267,remote control,9.83,24.49,0.2198,51.1,29.2
268,reflex camera,9.84,23.16,0.1302,47.7,29.2
269,oscilloscope,9.85,25.43,0.5594,51.2,29.2
270,oscilloscope,9.85,24.46,0.3442,47.9,29.2
271,oscilloscope,9.85,25.09,0.5061,48.0,29.2
272,oscilloscope,9.85,24.73,0.5895,48.4,29.2
273,remote control,9.84,24.90,0.5132,48.6,29.2
274,remote control,9.83,29.75,0.5598,48.6,29.2
275,oscilloscope,9.82,27.77,0.3455,47.8,29.2
276,remote control,9.82,23.65,0.4976,46.6,29.2
277,remote control,9.83,21.66,0.4040,51.9,29.2
278,remote control,9.83,24.22,0.5217,48.2,29.2
279,remote control,9.84,25.03,0.5009,51.7,29.2
280,remote control,9.85,26.29,0.3892,47.3,29.2
281,remote control,9.85,25.62,0.3031,51.0,29.2
282,remote control,9.82,22.42,0.4719,46.6,29.2
283,remote control,9.81,24.25,0.5522,50.5,29.2
284,remote control,9.79,24.78,0.5996,49.8,29.2
285,remote control,9.78,29.03,0.5435,47.4,29.2
286,remote control,9.77,22.94,0.5110,45.9,29.1
287,remote control,9.75,25.97,0.4224,47.0,29.1
288,remote control,9.75,23.09,0.4954,47.5,29.1
289,remote control,9.75,27.06,0.5143,46.2,28.9
290,remote control,9.75,24.14,0.6247,51.8,28.9
291,remote control,9.74,25.47,0.8638,45.1,28.9
292,remote control,9.74,26.14,0.8771,49.7,28.9
293,remote control,9.75,23.45,0.8610,52.8,29.1
294,remote control,9.75,22.98,0.8750,48.8,29.1
295,remote control,9.74,23.30,0.8565,45.6,29.1
296,remote control,9.74,23.81,0.8187,49.5,29.1
297,remote control,9.73,24.02,0.8073,46.3,29.1
298,remote control,9.72,26.45,0.8566,47.1,29.1
299,remote control,9.71,23.70,0.8504,46.4,29.1
300,remote control,9.72,23.59,0.6537,48.9,29.1
301,remote control,9.72,24.26,0.4450,53.4,29.1
302,remote control,9.72,25.84,0.2938,50.6,29.1
303,remote control,9.72,24.63,0.2892,50.3,29.1
304,remote control,9.73,27.28,0.4433,47.9,29.1
305,remote control,9.73,23.26,0.2101,47.6,29.1
306,vending machine,9.74,25.05,0.1107,49.6,29.1
307,oscilloscope,9.75,26.23,0.2701,48.2,29.1
308,remote control,9.75,24.72,0.4964,51.0,29.1
309,remote control,9.76,22.38,0.3177,50.0,29.1
310,remote control,9.76,35.96,0.5712,54.4,29.1
311,remote control,9.78,25.57,0.3616,48.8,29.1
312,oscilloscope,9.79,24.53,0.5708,54.9,29.1
313,oscilloscope,9.80,27.05,0.2310,51.6,29.1
314,switch,9.82,24.41,0.1603,51.3,29.1
315,switch,9.84,23.42,0.1805,50.6,29.1
316,remote control,9.85,25.20,0.4020,51.1,29.1
317,remote control,9.86,22.43,0.4652,51.3,29.1
318,remote control,9.87,23.75,0.3943,48.0,29.1
319,remote control,9.88,26.13,0.4717,52.4,29.1
320,remote control,9.89,22.75,0.3494,48.0,29.1
321,remote control,9.90,25.19,0.4318,51.4,29.1
322,remote control,9.92,24.05,0.4427,50.5,29.1
323,remote control,9.93,26.33,0.4622,48.5,29.1
324,safe,9.94,25.44,0.2133,52.5,29.1
325,remote control,9.96,24.20,0.0828,52.3,29.1
326,digital clock,9.97,24.03,0.0661,57.5,29.1
327,prison,9.99,21.97,0.2824,55.8,29.1
328,hourglass,9.99,24.57,0.1692,50.0,29.1
329,mouse,10.00,23.90,0.2331,50.0,29.1
330,mouse,10.01,25.16,0.8331,56.9,29.1
331,mouse,10.02,23.54,0.8370,54.8,29.1
332,mouse,10.04,22.96,0.7458,56.5,29.1
333,mouse,10.04,24.33,0.8505,52.5,29.1
334,mouse,10.05,24.92,0.8370,52.7,29.1
335,mouse,10.06,26.10,0.9702,48.0,29.1
336,mouse,10.06,24.08,0.9736,47.8,29.1
337,mouse,10.07,23.60,0.9693,50.0,28.9
338,mouse,10.08,26.36,0.9677,55.6,28.9
339,mouse,10.09,23.29,0.9739,47.5,29.0
340,mouse,10.09,23.23,0.9735,51.1,29.0
341,mouse,10.09,24.81,0.9764,49.1,29.1
342,mouse,10.09,22.56,0.9729,48.0,29.1
343,mouse,10.09,21.12,0.9654,47.9,29.1
344,mouse,10.10,22.68,0.9699,48.4,29.1
345,mouse,10.10,22.14,0.9737,52.1,29.1
346,mouse,10.11,25.04,0.9748,49.6,29.1
347,mouse,10.11,23.10,0.9722,46.9,29.1
348,mouse,10.10,26.36,0.9757,47.1,29.1
349,mouse,10.10,25.17,0.9813,52.0,29.1
350,mouse,10.10,25.07,0.9727,46.9,29.1
351,mouse,10.10,24.96,0.9766,49.6,29.1
352,mouse,10.11,26.23,0.9779,49.6,29.1
353,mouse,10.11,24.84,0.9802,49.6,29.1
354,mouse,10.12,27.18,0.9803,50.5,29.1
355,mouse,10.13,28.80,0.9807,51.5,29.1
356,mouse,10.12,25.73,0.9769,53.5,29.1
357,mouse,10.13,29.11,0.9813,49.6,29.1
358,mouse,10.14,23.91,0.9738,51.5,29.1
359,mouse,10.15,25.40,0.9700,50.4,29.1
360,mouse,10.15,27.06,0.9731,49.3,29.2
361,mouse,10.16,26.20,0.9727,47.4,29.2
362,mouse,10.17,24.34,0.9712,48.5,29.2
363,mouse,10.18,26.52,0.9797,51.1,29.2
364,mouse,10.18,19.96,0.9727,50.9,29.2
365,mouse,10.19,25.31,0.9556,50.9,29.2
366,mouse,10.20,23.47,0.9392,48.5,29.2
367,mouse,10.21,27.05,0.9505,49.5,29.2
368,mouse,10.21,21.81,0.9463,47.6,29.2
369,mouse,10.22,33.93,0.8371,53.8,29.2
370,mouse,10.23,27.36,0.7662,49.4,29.2
371,pencil sharpener,10.25,26.50,0.3791,50.6,29.2
372,space heater,10.26,27.36,0.1179,49.5,29.2
373,perfume,10.26,26.84,0.1881,52.9,29.2
374,perfume,10.27,27.79,0.4376,47.4,29.2
375,perfume,10.28,23.85,0.4604,51.0,29.2
376,perfume,10.28,22.73,0.3353,48.1,29.2
377,perfume,10.28,21.64,0.2493,49.4,29.2
378,perfume,10.28,30.65,0.1638,49.7,29.2
379,perfume,10.29,20.57,0.1741,47.0,29.2
380,perfume,10.28,22.74,0.1763,47.1,29.2
381,perfume,10.28,27.61,0.1832,48.4,29.2
382,perfume,10.29,24.31,0.1969,54.1,29.2
383,perfume,10.29,28.07,0.2051,50.3,29.2
384,perfume,10.29,25.60,0.2019,48.1,29.2
385,perfume,10.30,28.94,0.2030,52.0,28.9
386,broom,10.30,23.63,0.1854,48.5,29.0
387,perfume,10.31,27.50,0.2080,50.4,29.0
388,perfume,10.31,28.33,0.1917,47.6,29.0
389,perfume,10.31,29.31,0.1453,50.8,29.1
390,perfume,10.31,25.96,0.1628,48.2,29.1
391,perfume,10.32,20.39,0.1656,50.5,29.1
392,perfume,10.32,24.08,0.1915,48.7,29.1
393,perfume,10.33,20.76,0.1843,48.8,29.1
394,perfume,10.34,25.08,0.1824,46.6,29.1
395,perfume,10.34,27.62,0.3671,52.8,29.1
396,perfume,10.35,22.48,0.3589,49.1,29.1
397,perfume,10.35,26.89,0.2912,47.6,29.1
398,broom,10.36,27.90,0.2151,51.4,29.1
399,broom,10.36,31.39,0.4340,49.1,29.1
400,vacuum,10.37,29.99,0.2338,48.1,29.1
401,grille,10.38,24.17,0.1807,50.0,29.1
402,grille,10.35,94.80,0.1915,49.8,29.1
403,grille,10.36,27.66,0.1942,52.0,29.1
404,grille,10.34,28.60,0.1571,47.3,29.1
405,grille,10.34,28.59,0.1849,50.7,29.1
406,grille,10.34,25.55,0.1623,52.8,29.1
407,grille,10.34,29.12,0.1598,48.6,29.1
408,grille,10.33,26.83,0.1922,47.3,29.1
409,grille,10.34,22.10,0.2043,49.5,29.1
410,grille,10.34,29.51,0.1919,51.4,29.1
411,grille,10.34,26.21,0.1930,48.4,29.1
412,grille,10.34,21.18,0.1870,48.1,29.1
413,grille,10.34,20.80,0.1879,47.8,29.1
414,grille,10.34,20.62,0.1801,45.2,29.1
415,grille,10.35,30.39,0.1655,48.4,29.1
416,grille,10.35,26.41,0.1738,51.8,29.1
417,grille,10.36,24.06,0.1592,46.9,29.1
418,grille,10.36,23.89,0.1580,48.6,29.1
419,grille,10.36,23.82,0.1621,50.8,29.1
420,vacuum,10.37,25.19,0.1651,51.7,29.1
421,grille,10.38,29.16,0.1667,50.0,29.1
422,vacuum,10.38,28.70,0.2181,48.0,29.1
423,modem,10.39,23.22,0.1018,50.4,29.1
424,grille,10.40,27.56,0.1648,49.0,29.1
425,grille,10.41,27.83,0.1622,49.4,29.1
426,grille,10.42,22.38,0.1956,56.1,29.1
427,grille,10.43,25.13,0.1736,51.1,29.1
428,grille,10.43,28.96,0.2153,47.8,29.1
