experiment_start,2025-05-28 09:31:01
frame,label,fps,infer_time_ms,confidence,cpu_percent,ram_percent
1,soap dispenser,1.58,430.25,0.0735,24.1,26.0
2,lotion,1.08,317.60,0.0455,27.5,26.3
3,soap dispenser,1.44,119.65,0.0691,52.9,27.1
4,lotion,1.85,30.19,0.1651,53.4,26.7
5,perfume,2.24,31.88,0.2962,56.9,27.2
6,perfume,2.58,49.46,0.9529,53.8,27.0
7,perfume,2.94,18.70,0.9536,53.8,27.2
8,perfume,3.27,25.82,0.9624,49.0,26.7
9,perfume,3.54,48.15,0.9817,58.4,27.2
10,perfume,3.76,53.68,0.9828,60.4,27.1
11,perfume,4.03,28.17,0.9791,55.8,27.2
12,perfume,4.28,33.44,0.9800,55.2,26.8
13,perfume,4.51,22.56,0.9768,57.6,27.2
14,perfume,4.74,27.69,0.9728,51.3,26.8
15,perfume,4.96,26.61,0.9768,56.9,27.3
16,perfume,5.17,27.96,0.9775,53.6,27.2
17,perfume,5.35,34.22,0.9756,55.4,27.2
18,perfume,5.50,44.50,0.9725,56.1,27.4
19,perfume,5.66,30.62,0.9749,54.6,27.3
20,perfume,5.83,24.35,0.9732,59.2,27.3
21,perfume,5.98,42.34,0.9743,56.7,27.3
22,perfume,6.13,25.22,0.9742,50.9,27.3
23,perfume,6.28,27.90,0.9775,58.6,26.8
24,perfume,6.34,33.85,0.9739,50.8,27.4
25,perfume,6.36,29.21,0.9754,50.0,27.4
26,perfume,6.44,20.55,0.9726,52.2,27.4
27,perfume,6.50,23.60,0.9767,52.6,27.3
28,perfume,6.46,19.50,0.9741,51.7,27.0
29,perfume,6.44,28.83,0.9758,49.6,26.7
30,perfume,6.47,25.74,0.9749,51.0,26.7
31,perfume,6.54,13.48,0.9716,56.7,27.2
32,perfume,6.61,14.75,0.9745,49.0,27.2
33,perfume,6.68,15.50,0.9761,53.5,27.2
34,perfume,6.75,17.68,0.9774,53.4,27.2
35,perfume,6.85,15.07,0.9751,52.4,26.6
36,perfume,6.88,16.26,0.9755,51.6,27.1
37,perfume,6.95,14.96,0.9739,51.0,27.1
38,perfume,7.02,16.18,0.9747,51.4,27.1
39,perfume,7.10,29.25,0.9752,52.0,26.9
40,perfume,7.17,18.19,0.9757,52.7,26.8
41,perfume,7.23,21.37,0.9781,50.7,26.7
42,perfume,7.28,14.21,0.9742,52.1,26.6
43,perfume,7.36,13.78,0.9773,54.6,27.2
44,perfume,7.42,15.38,0.9752,51.8,27.2
45,perfume,7.45,13.66,0.9721,47.6,27.2
46,perfume,7.39,14.13,0.9753,51.0,27.2
47,perfume,7.29,12.42,0.9780,43.5,26.7
48,perfume,7.29,30.58,0.9783,49.3,26.7
49,perfume,7.35,18.35,0.9524,50.0,27.2
50,perfume,7.37,26.95,0.9482,55.4,27.2
51,perfume,7.40,18.81,0.9047,51.1,27.2
52,perfume,7.43,26.12,0.9074,49.7,27.1
53,perfume,7.47,24.07,0.9090,52.5,27.2
54,perfume,7.52,15.01,0.9117,52.7,27.1
55,perfume,7.56,17.69,0.7806,49.4,26.7
56,perfume,7.61,23.30,0.7667,54.0,27.2
57,perfume,7.64,15.11,0.8768,49.3,27.2
58,perfume,7.71,13.80,0.9094,52.7,27.2
59,perfume,7.77,18.54,0.9055,50.0,27.2
60,perfume,7.83,24.07,0.8506,55.6,27.2
61,perfume,7.87,14.30,0.8247,52.5,27.2
62,perfume,7.93,20.17,0.8815,53.2,27.1
63,perfume,7.96,18.61,0.8984,51.4,26.8
64,perfume,7.99,19.50,0.9216,50.7,26.8
65,perfume,8.04,19.66,0.8591,52.8,26.6
66,perfume,8.05,20.22,0.8706,50.0,26.8
67,perfume,8.08,17.35,0.9461,52.8,26.6
68,perfume,8.14,14.75,0.8824,54.4,27.1
69,perfume,8.07,20.14,0.8016,50.3,27.1
70,perfume,8.06,30.25,0.8112,51.4,26.7
71,perfume,8.05,22.74,0.8067,52.1,26.7
72,perfume,8.07,24.24,0.8302,53.3,26.7
73,perfume,8.08,27.23,0.8313,52.6,26.5
74,perfume,8.05,12.69,0.8858,49.2,26.6
75,perfume,8.07,19.61,0.8727,50.3,27.1
76,perfume,8.10,17.84,0.8557,50.0,27.1
77,perfume,8.12,21.40,0.7997,51.0,27.0
78,perfume,8.14,16.06,0.7036,54.0,27.0
79,perfume,8.18,18.18,0.7106,53.3,27.0
80,perfume,8.20,13.69,0.6932,52.7,27.0
81,perfume,8.24,13.97,0.6987,49.1,27.1
82,perfume,8.29,15.70,0.7523,53.7,27.0
83,perfume,8.33,16.33,0.7884,53.8,27.0
84,perfume,8.35,14.27,0.7630,49.7,26.9
85,perfume,8.39,17.13,0.7367,57.4,27.1
86,perfume,8.44,14.17,0.7362,52.6,27.0
87,perfume,8.48,13.58,0.7808,54.5,27.1
88,perfume,8.45,18.83,0.7019,48.7,27.0
89,perfume,8.49,18.59,0.8122,56.8,27.0
90,saltshaker,8.52,25.93,0.0740,51.3,27.0
91,cleaver,8.57,20.57,0.0339,53.8,27.1
92,whiskey jug,8.60,26.42,0.0547,53.7,27.1
93,whiskey jug,8.64,16.81,0.0580,48.5,26.7
94,envelope,8.67,29.68,0.0599,57.1,27.0
95,envelope,8.70,26.23,0.1122,57.1,27.1
96,paper towel,8.68,15.75,0.0858,51.9,27.1
97,paper towel,8.69,14.20,0.1851,50.0,27.1
98,paper towel,8.71,14.76,0.1123,49.6,27.1
99,paper towel,8.70,19.34,0.2062,50.2,26.7
100,paper towel,8.70,18.44,0.1444,48.3,27.1
101,paper towel,8.71,17.35,0.1867,51.6,27.1
102,paper towel,8.69,15.95,0.1488,50.2,27.1
103,paper towel,8.70,25.81,0.1818,51.2,27.1
104,paper towel,8.67,17.97,0.1683,47.9,26.6
105,paper towel,8.65,16.12,0.1898,50.0,26.6
106,paper towel,8.65,16.24,0.1367,49.2,26.6
107,paper towel,8.62,19.80,0.1774,47.9,26.6
108,paper towel,8.61,21.57,0.1727,47.6,26.6
109,paper towel,8.62,19.18,0.1300,50.9,26.7
110,paper towel,8.62,16.36,0.1080,50.0,26.4
111,paper towel,8.63,24.82,0.1939,50.9,26.6
112,paper towel,8.61,35.68,0.1558,53.0,26.7
113,paper towel,8.60,13.02,0.1343,51.0,26.5
114,paper towel,8.60,15.36,0.1803,49.0,26.6
115,paper towel,8.61,13.84,0.1181,49.4,26.6
116,paper towel,8.61,18.88,0.1597,50.6,27.1
117,paper towel,8.62,16.99,0.1798,51.6,27.1
118,paper towel,8.64,20.14,0.1866,51.7,27.1
119,paper towel,8.61,12.72,0.1508,48.7,26.6
120,paper towel,8.59,20.58,0.1136,49.8,26.6
121,toilet tissue,8.56,12.70,0.1066,49.6,26.5
122,cleaver,8.56,15.45,0.1616,48.6,26.5
123,piggy bank,8.51,11.43,0.0946,47.5,26.5
124,ocarina,8.51,23.11,0.0799,50.5,26.6
125,ocarina,8.52,33.45,0.0933,54.4,27.1
126,ocarina,8.52,23.93,0.1380,51.9,27.1
127,ocarina,8.55,24.06,0.0732,53.1,27.1
128,ocarina,8.58,18.49,0.0735,51.5,26.7
129,ocarina,8.60,21.00,0.0600,54.3,27.1
130,ocarina,8.61,36.85,0.0560,58.0,27.1
131,ocarina,8.64,22.38,0.0545,60.7,27.1
132,ocarina,8.66,22.28,0.0654,51.5,26.8
133,ocarina,8.69,21.54,0.0523,55.2,27.1
134,ocarina,8.71,14.39,0.0509,52.5,27.1
135,ocarina,8.74,14.69,0.0512,52.3,26.8
136,ocarina,8.76,17.72,0.0611,52.6,26.7
137,ocarina,8.76,23.11,0.0500,52.8,26.8
138,piggy bank,8.78,19.34,0.0344,53.2,27.1
139,piggy bank,8.80,13.81,0.0456,49.1,27.2
140,piggy bank,8.83,14.90,0.0465,54.8,27.2
141,ocarina,8.84,14.67,0.0538,49.6,26.8
142,ocarina,8.86,17.81,0.0731,51.1,26.8
143,ocarina,8.88,15.68,0.0375,54.1,27.2
144,ocarina,8.90,20.56,0.0264,53.4,27.2
145,cup,8.93,15.34,0.0224,55.8,26.6
146,coffee mug,8.95,15.22,0.0260,54.5,27.2
147,teapot,8.97,13.80,0.0211,50.0,27.2
148,teapot,8.99,17.08,0.0225,51.9,27.2
149,teapot,9.00,24.13,0.0267,51.9,26.9
150,teapot,9.03,14.86,0.0245,54.8,27.2
151,teapot,9.04,17.16,0.0186,51.4,27.2
152,teapot,9.06,16.90,0.0247,53.3,27.2
153,teapot,9.08,21.55,0.0330,51.7,27.2
154,cup,9.10,19.94,0.0534,53.2,26.9
155,coffee mug,9.13,16.64,0.0537,53.3,27.1
156,cup,9.16,13.35,0.0179,53.0,26.7
157,coffee mug,9.18,13.05,0.0258,51.4,27.3
158,cup,9.19,24.16,0.0466,56.4,27.0
159,coffee mug,9.21,14.84,0.0480,54.0,27.1
160,coffee mug,9.22,16.70,0.0389,51.2,26.8
161,coffee mug,9.24,16.68,0.0410,53.7,27.2
162,coffee mug,9.26,19.65,0.0370,51.5,27.2
163,coffee mug,9.28,19.43,0.0398,54.9,27.1
164,coffee mug,9.26,20.97,0.0398,49.3,27.2
165,coffee mug,9.26,24.34,0.0442,52.0,27.2
166,coffee mug,9.27,28.00,0.0457,49.1,27.1
167,coffee mug,9.28,15.26,0.0451,50.9,26.9
168,coffee mug,9.28,20.35,0.0436,52.7,27.1
169,coffee mug,9.28,36.35,0.0401,50.6,26.8
170,coffee mug,9.31,14.19,0.0467,55.2,27.2
171,coffee mug,9.29,21.02,0.0421,49.1,26.8
172,coffee mug,9.31,17.13,0.0466,55.3,27.1
173,coffee mug,9.33,26.09,0.0460,52.7,27.1
174,coffee mug,9.36,14.90,0.0462,60.6,26.7
175,coffee mug,9.37,21.57,0.0495,51.0,26.7
176,coffee mug,9.37,18.69,0.0439,52.8,26.6
177,coffee mug,9.38,13.42,0.0490,53.0,27.1
178,coffee mug,9.41,15.01,0.0484,52.1,27.1
179,coffee mug,9.43,15.34,0.0498,54.3,27.0
180,coffee mug,9.46,13.24,0.0518,53.7,27.1
181,coffee mug,9.47,16.20,0.0522,50.9,27.1
182,coffee mug,9.50,16.77,0.0505,55.7,27.1
183,coffee mug,9.51,20.08,0.0506,56.8,27.1
184,coffee mug,9.53,15.51,0.0469,57.8,27.1
185,coffee mug,9.54,18.66,0.0491,50.4,26.8
186,coffee mug,9.55,14.14,0.0484,48.7,27.1
187,coffee mug,9.55,14.30,0.0505,54.2,26.6
188,coffee mug,9.57,15.31,0.0518,53.2,27.1
189,coffee mug,9.58,15.71,0.0468,48.8,27.1
190,coffee mug,9.57,37.31,0.0521,51.9,27.1
191,coffee mug,9.59,22.40,0.0499,57.4,27.1
192,coffee mug,9.59,25.34,0.0470,53.5,26.9
193,coffee mug,9.61,15.01,0.0516,50.9,27.1
194,coffee mug,9.63,14.90,0.0534,50.6,27.1
195,coffee mug,9.65,13.16,0.0473,54.4,26.6
196,coffee mug,9.65,15.62,0.0506,53.7,27.1
197,coffee mug,9.67,16.92,0.0515,54.2,27.1
198,coffee mug,9.70,12.83,0.0519,55.1,26.6
199,coffee mug,9.72,17.72,0.0469,54.9,27.1
200,coffee mug,9.73,22.96,0.0502,50.8,27.1
201,coffee mug,9.75,12.11,0.0499,56.7,26.6
202,coffee mug,9.77,12.91,0.0441,54.7,27.1
203,coffee mug,9.78,15.57,0.0438,51.6,27.1
204,coffee mug,9.80,22.91,0.0481,52.5,26.7
205,coffee mug,9.79,15.06,0.0567,49.5,27.1
206,coffee mug,9.80,13.97,0.0498,54.2,26.7
207,coffee mug,9.81,14.02,0.0510,52.6,27.1
208,coffee mug,9.79,17.20,0.0472,49.1,27.1
209,coffee mug,9.81,23.60,0.0524,59.0,26.6
210,coffee mug,9.80,19.67,0.0375,52.6,26.7
211,coffee mug,9.78,17.44,0.0317,50.4,27.2
212,coffee mug,9.79,15.21,0.0529,48.7,26.7
213,coffee mug,9.80,17.80,0.0457,53.6,27.1
214,coffee mug,9.81,15.72,0.0570,51.0,27.2
215,coffee mug,9.82,14.48,0.0637,52.7,27.0
216,coffee mug,9.83,17.47,0.0582,52.8,26.7
217,cup,9.85,22.69,0.0445,57.1,27.1
218,cup,9.87,14.47,0.0498,50.0,27.1
219,cup,9.88,15.63,0.0367,55.2,26.8
220,cup,9.89,18.37,0.0324,53.2,27.2
221,coffee mug,9.90,14.14,0.0469,50.0,27.2
222,cup,9.92,16.72,0.0492,58.1,26.9
223,cup,9.92,17.04,0.0424,48.3,26.9
224,cup,9.94,16.10,0.0921,57.5,27.2
225,cup,9.97,13.84,0.0420,53.5,27.2
226,cup,9.98,15.80,0.0393,54.0,27.2
227,cup,10.00,15.85,0.0426,52.4,27.2
228,cup,10.00,15.92,0.0529,52.8,27.2
229,cup,10.01,15.86,0.0518,52.4,26.7
230,coffee mug,10.02,14.70,0.0407,49.3,27.1
231,cup,10.02,19.19,0.0380,53.6,27.2
232,coffee mug,10.03,14.06,0.0404,50.0,27.2
233,cup,10.03,25.30,0.0376,49.7,27.2
234,coffee mug,10.04,14.29,0.0425,53.5,27.1
235,coffee mug,10.04,14.23,0.0431,56.7,27.2
236,coffee mug,10.05,16.89,0.0488,54.6,27.2
237,coffee mug,10.06,24.06,0.0471,56.1,27.2
238,coffee mug,10.06,17.86,0.0441,49.0,27.2
239,coffee mug,10.08,16.45,0.0467,56.7,27.2
240,coffee mug,10.09,15.14,0.0447,50.9,26.7
241,coffee mug,10.48,14.12,0.0481,50.4,27.2
242,coffee mug,10.49,13.18,0.0540,52.0,27.2
243,coffee mug,10.48,13.69,0.0523,48.9,27.2
244,coffee mug,10.48,15.93,0.0460,52.6,27.1
245,coffee mug,10.49,14.16,0.0500,51.2,27.2
246,coffee mug,10.48,13.34,0.0386,50.0,27.2
247,cup,10.49,15.30,0.0394,52.6,27.2
248,coffee mug,10.51,17.97,0.0411,52.3,26.7
249,coffee mug,10.52,12.38,0.0460,52.6,27.2
250,coffee mug,10.51,23.44,0.0451,50.8,27.1
251,coffee mug,10.52,13.07,0.0437,54.4,27.2
252,coffee mug,10.52,12.38,0.0434,49.7,27.1
253,coffee mug,10.53,14.20,0.0419,52.9,26.8
254,coffee mug,10.51,23.39,0.0437,49.0,27.1
255,coffee mug,10.51,17.62,0.0490,50.0,27.1
256,coffee mug,10.52,15.60,0.0446,52.2,26.6
257,coffee mug,10.53,20.21,0.0481,50.4,27.1
258,coffee mug,10.52,42.45,0.0406,55.6,27.1
259,coffee mug,10.54,21.10,0.0457,59.1,26.8
260,coffee mug,10.53,20.01,0.0452,53.6,27.1
261,coffee mug,10.54,13.71,0.0444,51.9,27.2
262,coffee mug,10.54,14.08,0.0443,50.7,27.1
263,coffee mug,10.55,14.47,0.0480,53.6,27.1
264,coffee mug,10.55,17.21,0.0458,50.0,27.1
265,coffee mug,10.55,19.39,0.0464,50.3,27.1
266,coffee mug,10.54,18.96,0.0419,49.4,27.1
267,coffee mug,10.54,13.36,0.0429,51.0,27.1
268,coffee mug,10.53,13.49,0.0473,49.2,26.6
269,coffee mug,10.53,14.70,0.0431,48.5,26.7
270,coffee mug,10.53,13.40,0.0464,51.2,26.6
271,coffee mug,10.54,14.48,0.0416,53.9,27.1
272,coffee mug,10.55,17.10,0.0457,55.6,27.2
273,coffee mug,10.55,13.34,0.0458,52.9,27.1
274,coffee mug,10.56,14.38,0.0419,49.6,27.1
275,coffee mug,10.55,24.86,0.0453,50.6,27.1
276,coffee mug,10.55,18.59,0.0595,55.1,27.1
277,cup,10.56,13.19,0.0517,50.3,26.8
278,cup,10.55,27.17,0.0400,50.9,26.7
279,coffee mug,10.56,14.74,0.0402,57.4,27.2
280,cup,10.57,16.98,0.0680,56.4,27.1
281,cup,10.58,13.27,0.0219,50.5,26.8
282,cup,10.59,18.10,0.0271,57.3,27.2
283,cup,10.59,21.23,0.0258,53.0,27.2
284,cup,10.60,15.81,0.0192,55.6,27.2
285,coffee mug,10.60,14.24,0.0145,56.4,26.9
286,coffee mug,10.61,13.14,0.0176,49.0,27.2
287,cup,10.61,18.07,0.0220,50.4,27.2
288,cup,10.62,13.01,0.0220,56.7,27.2
289,cup,10.63,16.74,0.0679,53.7,27.2
290,cup,10.63,21.38,0.0379,49.6,26.9
291,cup,10.64,21.38,0.0414,55.0,26.7
292,cup,10.63,19.30,0.0341,53.1,27.2
293,coffee mug,10.64,16.87,0.0228,50.0,26.7
294,cup,10.64,26.41,0.0240,55.8,27.2
295,coffee mug,10.64,30.39,0.0299,53.4,27.3
296,coffee mug,10.65,18.55,0.0315,53.1,27.0
297,coffee mug,10.64,37.23,0.0292,51.6,27.1
298,coffee mug,10.65,17.51,0.0270,50.5,27.1
299,coffee mug,10.64,14.03,0.0311,49.7,26.7
300,coffee mug,10.66,19.06,0.0286,57.5,27.2
301,coffee mug,10.65,17.30,0.0316,50.6,27.1
302,coffee mug,10.67,14.41,0.0323,51.2,27.1
303,coffee mug,10.66,16.92,0.0261,50.6,27.2
304,coffee mug,10.67,15.99,0.0304,53.3,26.8
305,coffee mug,10.67,19.61,0.0307,50.3,27.0
306,coffee mug,10.66,21.97,0.0285,55.2,27.1
307,coffee mug,10.67,14.87,0.0303,54.0,26.8
308,coffee mug,10.67,14.63,0.0283,50.4,26.6
309,coffee mug,10.67,14.45,0.0302,51.4,27.1
310,coffee mug,10.68,11.95,0.0317,50.4,27.1
311,coffee mug,10.69,18.26,0.0341,52.8,27.1
312,coffee mug,10.69,16.95,0.0308,51.2,27.0
313,coffee mug,10.69,16.32,0.0297,49.3,27.0
314,coffee mug,10.69,15.52,0.0317,50.3,26.8
315,coffee mug,10.70,17.78,0.0294,55.1,27.2
316,coffee mug,10.72,13.29,0.0296,56.6,27.3
317,coffee mug,10.72,16.81,0.0290,51.3,27.2
318,coffee mug,10.73,15.33,0.0289,51.6,27.0
319,coffee mug,10.74,16.24,0.0268,52.0,27.2
320,coffee mug,10.75,18.18,0.0303,52.0,26.6
321,coffee mug,10.76,19.18,0.0293,57.1,27.1
322,coffee mug,10.76,13.78,0.0296,50.3,27.1
323,coffee mug,10.77,14.57,0.0334,52.1,27.1
324,coffee mug,10.77,16.38,0.0332,52.4,27.1
325,coffee mug,10.78,16.87,0.0329,53.5,26.8
326,coffee mug,10.77,14.58,0.0334,49.4,26.8
327,coffee mug,10.78,13.54,0.0286,54.5,27.1
328,coffee mug,10.78,16.08,0.0391,50.7,27.1
329,cup,10.76,26.24,0.0321,49.3,27.1
330,coffee mug,10.77,24.46,0.0494,55.8,27.1
331,coffee mug,10.77,25.77,0.0339,55.8,27.1
332,coffee mug,10.75,21.75,0.0310,52.0,26.8
333,cup,10.74,14.44,0.0336,50.0,27.2
334,cup,10.74,16.24,0.0248,51.0,26.8
335,cup,10.73,12.43,0.0359,52.9,27.2
336,cup,10.74,16.69,0.0296,48.1,26.7
337,cup,10.73,18.63,0.0343,54.0,27.2
338,cup,10.73,19.59,0.0227,51.4,27.2
339,cup,10.75,16.36,0.0326,57.0,26.8
340,cup,10.74,24.33,0.0685,52.5,27.2
341,pencil sharpener,10.73,14.74,0.0789,49.5,27.1
342,cleaver,10.71,22.54,0.0898,52.3,27.2
343,quill,10.71,15.15,0.0600,48.2,27.2
344,envelope,10.70,21.06,0.1394,52.4,27.1
345,paper towel,10.70,24.16,0.1880,50.9,27.2
346,paper towel,10.70,22.21,0.1758,52.2,27.2
347,paper towel,10.70,23.86,0.1981,50.4,27.1
348,paper towel,10.71,21.79,0.1881,52.1,26.7
349,paper towel,10.72,25.93,0.1906,54.3,27.2
350,bath towel,10.72,41.64,0.1526,53.7,27.2
351,paper towel,10.70,15.41,0.1546,52.7,26.8
352,bath towel,10.69,13.04,0.1808,53.4,27.3
353,bath towel,10.67,26.29,0.1944,49.8,27.1
354,bath towel,10.66,30.85,0.1857,50.8,27.3
355,bath towel,10.64,15.20,0.1854,50.5,26.6
356,paper towel,10.62,14.68,0.1377,49.0,27.1
357,bath towel,10.58,24.38,0.1909,50.0,27.2
358,bath towel,10.54,11.69,0.1790,44.6,26.6
359,bath towel,10.53,19.19,0.3109,49.6,26.6
360,cleaver,10.51,13.37,0.0864,48.3,26.7
361,mouse,10.51,24.02,0.0348,48.8,27.1
362,punching bag,10.52,23.60,0.0744,55.9,27.2
363,dumbbell,10.52,16.72,0.0740,51.4,26.8
364,lens cap,10.53,25.14,0.1491,49.1,27.2
365,mouse,10.53,21.19,0.1195,53.4,27.2
366,mouse,10.54,18.81,0.1305,53.3,27.2
367,mouse,10.55,17.56,0.1681,48.8,26.9
368,mouse,10.56,21.87,0.4722,59.1,27.2
369,mouse,10.57,17.92,0.4334,58.4,26.9
370,mouse,10.58,21.33,0.5349,58.1,27.2
371,mouse,10.59,22.71,0.3397,50.6,27.2
372,mouse,10.60,16.47,0.3179,55.6,27.3
373,mouse,10.62,17.97,0.2939,52.5,27.0
374,mouse,10.63,15.56,0.2842,61.5,27.3
375,mouse,10.64,14.39,0.2558,50.5,27.3
376,mouse,10.65,16.23,0.3209,53.0,27.3
377,mouse,10.66,16.14,0.3618,57.3,27.1
378,mouse,10.67,13.47,0.4870,53.1,26.7
379,mouse,10.68,19.66,0.3761,58.6,27.2
380,mouse,10.69,14.08,0.2156,53.0,26.8
381,mouse,10.70,14.09,0.4365,63.7,27.2
382,mouse,10.72,15.15,0.5425,50.0,27.2
383,mouse,10.73,15.66,0.5845,57.8,27.3
384,mouse,10.74,14.51,0.5722,54.1,27.2
385,mouse,10.76,18.97,0.6319,50.7,27.2
386,mouse,10.77,15.30,0.5714,54.9,27.2
387,mouse,10.77,16.98,0.4170,51.3,27.2
388,mouse,10.78,21.77,0.4730,52.5,27.2
389,mouse,10.77,20.72,0.4138,51.2,27.2
390,mouse,10.78,16.25,0.5038,53.1,27.2
391,mouse,10.77,15.82,0.4343,50.0,27.2
392,mouse,10.78,16.22,0.4230,51.0,26.7
393,mouse,10.78,20.61,0.4024,52.7,27.2
394,mouse,10.78,17.01,0.4705,51.5,26.7
395,mouse,10.78,15.19,0.4332,48.8,26.8
396,mouse,10.77,22.81,0.4215,53.7,26.8
397,mouse,10.78,20.75,0.3865,52.0,27.2
398,mouse,10.79,22.06,0.4943,52.6,27.2
399,mouse,10.79,25.02,0.3638,58.4,26.8
400,mouse,10.80,25.35,0.4332,58.0,27.2
401,mouse,10.79,23.17,0.4077,49.7,27.2
402,mouse,10.78,17.80,0.3940,50.9,26.7
403,mouse,10.78,20.92,0.4088,49.4,27.1
404,mouse,10.78,17.83,0.3837,53.0,27.2
405,mouse,10.79,17.21,0.3625,53.1,27.1
406,mouse,10.78,19.68,0.3970,50.8,27.2
407,mouse,10.78,18.15,0.4411,50.8,26.8
408,mouse,10.79,23.68,0.4327,54.0,27.2
409,mouse,10.79,14.60,0.4457,48.6,27.1
410,mouse,10.78,20.00,0.4789,49.7,26.6
411,mouse,10.78,14.78,0.4860,50.8,26.9
412,mouse,10.78,17.97,0.4403,55.7,26.7
413,mouse,10.77,16.48,0.4393,49.2,27.1
414,mouse,10.76,25.68,0.4663,51.0,27.1
415,mouse,10.74,15.59,0.4365,47.4,27.2
416,mouse,10.73,14.84,0.3651,51.1,27.1
417,mouse,10.72,26.04,0.3935,49.0,26.6
418,mouse,10.72,13.82,0.4375,49.2,26.6
